,Akaki,Ankober,Ataye,Awadi,Awash Adaitu,Awash Awash,Awash Haledebi,Awash Kunture,Awash Terminal,Awash US_Koka,Awash-Arba US,Borkena,Cheleka_Gewis,Eastern Catchment-01,Kebena,Keleta-Werenso,Kesem,Logiya,Mile,Mojo,Najeso -Gera
1986_1,0.13239934814350024,0.0,0.3944431579173488,6.758430348012677e-05,0.23207963006242047,0.01541320820930283,0.0870321512411864,0.14922673983375812,0.008604199444885996,5.628990624967944,0.04964070172027531,0.14121275553751989,0.0034008125312880323,0.2986244992075592,0.0,0.6386044685427344,0.0,0.4963557344785104,0.3105877417574324,0.0,0.05562142579225157
1986_2,87.40417112790453,154.54584283551273,78.12173914376423,101.01608100638335,47.48692114167361,65.28220245022742,72.11664734204143,54.55944150262606,2.0587317167707164,87.96065895543344,66.30493770560787,60.42287851634797,47.67793934589923,34.72436729587143,111.84344761960054,78.88126099250708,79.51838730218098,40.13430651756457,67.16987849488956,84.0910652552891,62.087948973658264
1986_3,65.52528562686935,145.84346032576155,106.74614941627365,164.11739704941874,86.60578365513733,54.192684805370114,80.07859489058274,61.87833192086445,19.128473314450094,42.609928686523844,51.5479267536679,83.17225034340738,83.35822911309276,53.21631935518941,133.78147682522314,74.49098621041705,71.70558962918979,45.7662917993959,72.81547987019961,47.620991691930996,93.91479141916544
1986_4,192.2073772789114,227.17159502923565,162.7519810688446,225.30317766087597,114.82005188715088,77.86436095081672,72.8652158529662,113.32097127814511,106.282333447577,96.46910413405091,84.67210945648503,164.11168009570503,135.77656314602447,93.49704771973323,241.2264817555248,154.84875669100595,115.95510952267884,157.8852305077048,143.13353103887826,126.61452080796586,119.36719552334426
1986_5,68.44801632990905,58.75010325856242,24.53731014329618,68.13073277459905,23.938791754287404,50.387633436223496,30.896623315158976,95.10221804938638,14.292610404886199,49.658323275343626,73.17395058458496,34.07631229742193,30.94113579958874,52.16651449533051,56.15106951281727,82.3363927921681,51.936846913469495,25.429469134703854,34.06261859387642,44.02757970839779,37.69312357523537
1986_6,166.06873957401896,195.69776835815702,90.57912020553776,124.19572190291545,37.52270921531931,114.7353065202179,57.72726870614821,183.13748149316444,7.061192418911068,147.01728744108942,118.02647142959296,105.42584310081854,86.35581446374935,52.03267041568839,229.2478605732819,123.22236406897896,159.06051791820266,34.55672913244139,72.6268732730732,188.40060278092596,64.58956946136357
1986_7,182.67819252279895,204.8120554592329,113.1876664809665,174.98114132217395,72.83683360182233,126.77887800481282,87.1434720885429,192.1374508667155,28.601222396777523,141.68037433582762,113.62866017641177,196.08963909994563,123.4361498415339,71.2900197993964,266.9420239165366,138.0162639495734,180.69759775422946,108.25844805605152,153.51289519868723,143.92308893675576,96.95098404676551
1986_8,247.01560276001848,173.1296372401687,216.13848134028333,189.59873224776365,134.97195148119565,102.00406082409623,77.06944438679479,204.26351126982308,37.712456590098284,124.35436545834472,157.29832902130278,286.12230341783726,205.6179398335521,98.74890784981493,243.96198031069662,119.83001507070337,193.5221720450393,229.84663147276595,329.54892729948284,167.04689416961347,158.74611256725012
1986_9,124.59541744361009,143.32417889105744,126.68038230552477,142.47692173465015,61.64457913581788,98.9519038994013,90.00677419488343,95.93964329311086,18.769877818095452,108.0965621778566,116.28087994954704,152.3783272603594,104.47422902308948,74.1022497542418,141.71484789696837,143.9503487512625,110.87018499189043,107.01992413806465,147.55708622589844,115.50718474817091,85.83042708029912
1986_10,11.896718439030373,18.23955305031412,8.815944855271583,30.419018524322812,0.5158928891170526,22.419026400712568,13.498610532458141,12.792236495024047,0.015401338139200676,9.689924569874085,41.18873502445966,5.84867789588814,1.6064647936128034,5.104294313234478,17.68577196779837,13.369854478209843,12.113302107558276,3.8086290272337275,5.344026171677518,4.187137376292518,8.738372077494853
1986_11,0.013788423250660596,2.039031192820888,0.3095567302180418,0.34895474477858435,0.57836387314497,0.44011153697383076,0.8925784481488088,0.4864992382579579,0.6063052127868146,0.36719178978208333,3.0125628231468324,0.2558874255799222,0.34440653385554626,1.2062813458507313,0.8002136893815569,3.1260923836523675,0.6908204972437189,1.5185351385205292,1.0733100007430019,0.0007586064992128744,0.22161979879717753
1986_12,0.0,4.100704703282991,14.892425680510216,10.810242034804869,1.7118406214224728,6.622885446030394,0.9343389312355023,1.628491859144868,0.08855145448641652,0.38445489446161957,19.14377346113434,10.974889494849991,5.8544188163258015,0.1697451207969319,1.8439278763994762,0.8790902667944396,1.3469224738347452,2.3960541246495155,5.5968173699842545,0.0,13.608459229332302
1987_1,0.4517253063229159,0.0,0.0,0.2779060105662696,0.0,0.12312715861253573,0.0,0.07667275967018862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0823399712693096,2.034501757264861,0.0,0.5620482703927822,0.5025044235654419,0.0
1987_2,51.27238236826984,54.6245583167326,50.2933972812928,37.17012876291578,16.545568113429766,21.261850733500047,37.25044928840152,38.940834113722616,4.396983689025216,33.38792090613632,13.094084036353308,39.19079276000565,39.04787373951029,10.742045605522867,26.065247640539493,30.865170761918915,18.75069738237918,21.629251709532483,24.41144364627477,28.709903453818942,37.52343382613064
1987_3,202.4987016309182,176.42602857860308,194.4641421819858,181.4693383998379,133.10422259779537,120.82084844015371,119.51315722475323,156.51557423990727,16.89486713821342,138.4120468849757,114.33928510345685,171.14944393863095,149.7675233898633,111.5029497817666,154.88861107742954,86.55596664730241,131.5477327881626,185.66900986383806,238.39623634219458,116.5878051017229,157.61591121542497
1987_4,98.36233204693805,139.15823462652085,69.07292745340712,132.43107017299667,121.92996120431259,75.08031268808413,76.65654492430482,82.10082889108682,94.85859960164913,69.61717893339117,65.21142149109212,94.8163816979706,146.0405939867607,151.7757516667237,133.39969011426348,125.25093238521794,73.1377116636212,115.45466236505938,140.49148064806104,79.95956409215493,80.14005097512607
1987_5,183.5539382667227,298.0865482750988,263.8486011214734,321.95112464720177,123.24151595617151,185.84565790297182,99.65860864319602,156.69041000900938,48.76612422702791,168.81430492907853,178.08366865481128,230.8334102502915,166.34181816479872,166.89788574214555,289.40342190733486,227.4771247193859,157.04845995427493,106.25809262017127,159.15396310092694,207.66470655319395,210.3496173039376
1987_6,68.8339498582026,0.061553662487749475,0.020686148909859085,0.17805685565484564,0.09760333786622331,21.561748252538592,0.6715570896256127,106.25825442538329,0.33364580183656245,37.884555827308674,37.81322988500726,0.9117445971798894,0.15752904040330226,5.243214800312031,9.307130507604946,64.31132072862489,30.74508035232921,0.1768970826516394,0.027585780474261513,31.15271117469946,0.3908837970175489
1987_7,163.7022691035097,43.60207830670553,8.391298087547023,34.59721778833404,3.217301977202045,80.37736268402182,21.40651265586465,173.8141813857851,1.9951046059401933,123.67201104969745,32.064316639101605,30.820804807821098,19.354900023624758,16.441254460257053,73.13228657947509,136.61090128127566,100.2927250469611,24.893724199554935,30.519804289004423,127.98552758176231,12.22314705208604
1987_8,243.699285790328,167.53384354201046,260.7414464360627,261.6103678956282,89.56453910254658,161.6476022103396,110.59992522403995,198.30619060020902,32.676645966817084,180.07604016720867,199.6341708346804,283.607863109515,170.43127568708803,82.48598636423452,241.4378484407602,157.0544658026561,218.65765583621058,118.01663222543627,177.26317337181993,252.0006162007958,190.2824818100067
1987_9,99.75881494254706,55.91528546877764,57.79989264880479,69.24646043069119,34.85389587122871,60.25477486864046,32.863862237224744,88.7389938066514,14.039949889943534,97.6707244667278,71.81155378507397,62.776668667403484,49.35873863237641,48.19726284587848,59.384475231260424,101.35351837950611,51.52601776394754,42.39226695008922,51.98468646779193,54.77875119564193,30.151727059267394
1987_10,9.891073883960251,5.493837476661795,17.79927871742406,40.49267819003364,15.920007678160363,12.784431389109047,11.033809616626646,7.804164819838129,6.287657281429375,2.207934408068059,39.89454880384234,38.1811373418735,12.102697848131246,22.655979135905806,12.748348532227393,43.083375299322746,16.338656754931332,11.942705652063992,15.763961424298733,7.826630851416758,15.443285616460384
1987_11,0.0,0.0,0.0,0.0,0.0,0.1857836426502344,0.0,0.0,0.0,0.0,2.1334639088471548,0.0,0.0,1.1529659303803184,0.0,0.0,0.03762107019981194,0.355900306585957,0.02164630830165798,0.0,0.0
1987_12,0.05692014275544234,16.09283249192242,31.963178412346746,20.583597062289762,6.084718981422704,0.8346421308292018,1.0230033247290151,0.01398663874813296,0.03519235455463158,0.006049434112946709,5.403566597498218,26.22173417380288,13.0752047186477,0.0719364164929335,7.352506760293478,5.8825675666481185,0.265917892769749,3.3760272366339144,4.467796879268399,0.0,22.221154519883232
1988_1,2.1422414399006495,42.24201959573311,22.38990671693223,54.312493683247325,1.3466529153669242,21.20235415242267,1.4476576406619852,6.194956330701828,0.6539579662551133,2.566474612121629,21.807010003068502,15.316831864943113,2.790243572491505,2.098991427100207,27.620977747675134,29.195748785636805,5.535749771074455,2.3701595302758807,4.247145509434054,9.58096298903353,24.085350946287722
1988_2,41.299207168213364,86.62373127579637,73.84579115578353,122.51236404488002,33.7750722453651,32.28143074812208,58.597889506361234,55.44944854383461,11.986713893888805,29.875951217610208,40.53345785738426,82.15544454678647,45.41975734741522,35.162160092484136,57.90268061914692,48.38022269695614,34.51872751032485,79.58775193390865,96.88781392279667,25.736908153977467,81.25347846709846
1988_3,6.979719505227229,33.01175131580485,8.648753741724061,8.340627579288048,1.5238944612073893,9.729776418337316,7.738687160645471,8.934762045658022,0.030860902816220906,10.03487515729315,9.959943634843684,11.0989120889644,6.848749390797326,7.624787285821116,35.43129906507523,10.977856037206363,9.463154689298886,2.4801303140289988,15.348956929042538,11.229620219914528,3.743391973342752
1988_4,113.66051824396841,149.33965441723487,117.84144683568704,96.95559507146866,63.958291216910546,70.02835954991947,96.9533610068279,90.12833253732421,27.547457702962905,77.53608661395928,109.0530023309397,142.97238483074545,81.88422556045394,99.27337506401012,138.26697576219874,133.66635380081203,70.45228059613065,106.40278458861161,92.24563854542639,53.71521764721244,103.0057510410389
1988_5,27.444445616587938,5.27486701391982,1.7694489699008178,9.628829520662098,0.6514793089451093,17.16920187824393,1.500286951208597,18.36842877124555,0.4061199828499353,13.531172559130148,22.87486183457804,6.053007159309658,4.392885811384042,2.4222215315563482,12.195204037089653,36.05910526016093,10.835916341069735,9.61879110053998,10.729891979933798,9.371676812469246,3.1462190176459814
1988_6,114.20162709140384,6.355488079077291,5.705490380352147,19.23780376574853,3.8310415421587503,60.12873319348987,7.453447327218054,159.54120114880968,1.4722567710262908,103.78978381080549,62.2149067135597,18.272159747560263,13.942742870974556,20.39989881603202,49.943947351894174,115.69684806511229,80.18761874267796,12.459526579298688,10.94511210936482,104.668328847127,7.585608177757127
1988_7,225.15543969213243,199.63217254655183,228.70380285899068,230.59394372756665,137.19649250559743,174.63822617826628,137.07271694010558,276.3952210599349,102.19181849918782,221.80486672353766,201.43354887329693,312.6963819831013,241.63222651310068,136.0667115387549,283.04238463542924,186.96462130081645,248.10708258559544,207.07554952780157,267.70818169450547,227.28002385448244,161.016539703663
1988_8,358.9261969374366,283.06328061355504,330.77456392563334,337.54046260915095,145.44421869984382,204.19704192036235,209.7721506889267,260.09930128361304,60.43557900581977,276.4800559248489,238.95554847843462,345.10682911875904,194.90445892108684,141.9282167601944,360.53132059202056,242.26328230286967,320.8585890753052,196.04246163404017,267.9766876235987,334.223902060344,230.27506324318705
1988_9,211.31006939768668,127.94075749462337,141.0166146833826,195.2019675023334,116.78934353185984,154.8462772041272,92.91383794561023,216.46103724806562,56.798220523276065,185.04686640960588,182.38973513538735,186.74281689852975,138.64190913716396,135.95644625825875,186.55927149511518,198.02652526494686,164.7841891104967,87.58030900455412,119.62377848786876,206.35401144334875,125.58970218919067
1988_10,37.16865300429008,27.098859303336283,10.815502674258283,81.50384802419049,3.8211315147613063,48.09952085340103,18.751890128694047,29.943882572481357,2.5520370456985164,26.3725788522917,63.9699043573725,20.160985258027342,14.724080535310408,20.976952942413995,33.96424660259573,75.9005756953759,35.43306085159765,11.583639041509766,20.558981619741886,33.76596461314234,38.18110787986608
1988_11,0.0,0.46791410610503514,0.0,0.06770514170181877,9.009416437492794,0.08147330070897797,0.29672173115980705,0.08655759757449182,2.133777152622416,0.08497132032971576,1.1650092878567977,0.04188106671974925,0.5246076537093486,1.8809054034904031,0.3564543239470435,0.3636384338487716,0.21250768299234865,3.2263802278533116,0.8191854384123158,0.0,0.011378227716962954
1988_12,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1989_1,1.6066098532380606,6.5213039968392295,7.0358180128965255,8.679453469727116,4.950345487388732,0.15096818951474,4.672765428225329,4.343442119412738,0.11936099781252697,0.7410184449459475,0.871600264520631,13.571944844488478,11.476518420618055,1.1998054940438545,3.2181486243699484,0.5249459413124037,0.19616107173866373,1.0358057137265728,12.161140487992022,1.9538586178897324,4.31904899204696
1989_2,55.18313681181586,106.33694492238439,44.914197455115875,81.08785338879184,49.77668240152131,52.04785946136422,37.06758666877385,68.82385520820564,12.888252220141249,48.755492640318494,40.34928897181024,55.04121328385888,101.29818247530045,43.41040078144666,97.28478805033306,33.63733216597034,51.216218957722184,43.83037028131236,78.50500865566578,29.573071830694825,52.14198233978659
1989_3,105.35983911578484,195.69690062434643,72.0802190680031,187.6518967133102,45.33088556043797,89.83119322218249,110.3070463744268,96.06613053835484,32.54815673217952,108.55351394972503,84.43949382302058,115.71360561596903,80.79613581828244,104.05786173621954,163.92360044774884,70.16673702638344,102.1118727573453,96.7428915892195,107.73913615677235,96.98802672468163,100.92844496539706
1989_4,141.9800708928907,239.9574951052451,168.47563811643494,245.88587348069763,138.47162948120572,160.06762977429176,150.74532541467877,85.61744269952516,87.51697517274974,102.429951083453,137.01707767219452,144.89385594554392,152.3771177565927,205.3668787628871,210.8232117761262,127.14020648531154,126.88665681704364,147.67777942352987,160.1728589710233,110.77933471197692,162.95193415086223
1989_5,4.157546764241246,12.805732842607487,21.94451988918782,16.74074083716209,15.397608313295596,17.364065321471724,8.263613105196645,23.104789294880234,2.6931727208867975,5.813983743379008,29.65724535343334,16.92733737036622,8.36206382494205,13.30150432837355,16.12767243444736,28.47994307237278,10.795141882413102,14.979974770584537,17.909748146849843,1.284832266371031,15.493959738192203
1989_6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1989_7,286.81171829526346,123.99645107566558,149.021828848814,199.453308885714,68.97670677751961,135.08570158023326,130.9381626737515,287.55839591586124,37.328160959809146,188.51651467938436,138.90506426349762,199.7008166681048,93.23944826562067,72.30292791658748,176.39434987124193,160.1199996948996,200.58243358975847,82.97724527763403,110.44107277858076,207.8104317213908,138.8237976497498
1989_8,330.7607622858143,226.28036553440896,159.06444677728214,267.1392398061028,105.55758826028175,173.36165803034675,113.39820493094459,259.4996890124232,31.00088364474322,245.54148832020238,169.84936596147,240.8822097265803,136.33502357253673,76.63218169150089,324.30215273085565,189.85323058906755,269.47164223042336,98.67868017170309,155.52550731799286,348.139206933049,159.58269964717445
1989_9,168.3736265788964,42.99925314444286,77.05048640997991,114.24452453717711,34.23192544947551,91.23955409360269,59.44867725674065,112.58883723908141,23.078701922776,117.31648183310452,106.94135919253353,90.99986675913398,53.02701000512044,79.19592810406398,84.53636119904911,163.06858481943925,94.62539339357319,48.047024854665736,59.53407690459152,100.85266024371904,97.9745657724317
1989_10,32.321370646947166,37.82314027265949,25.717505991724224,63.74252337673125,10.007211827934961,25.305936056538354,11.993375680005997,23.063905888740617,0.7587051816514371,19.74422612289208,44.660997345151415,34.66207118849959,17.429668358293444,16.518513813647193,29.1928133295109,41.94153652050332,18.76788728992289,1.7643414286734342,5.158856091533744,29.850800146417868,25.331083906854158
1989_11,0.4206940334836028,14.016586535283215,15.422389434750775,2.2948979135034016,0.48850039581456567,1.5058323529947013,11.294554998583948,0.7146354001799237,1.7427473109118732,0.09447863843204878,5.779775582929913,1.0306522954708552,0.15801045548795722,2.8633038208759367,2.607272735956158,2.91560777506843,0.49288257228065896,3.532932168515163,0.30445506117187177,0.0,10.294811276473286
1989_12,4.242691106339477,159.24638066233192,77.04351431781964,155.98522601650276,27.12615588945648,32.800849488366076,47.26533984631308,13.479767457666494,4.167546039870804,5.0667179513320715,40.27028106489518,115.4851764696545,94.709554646556,19.081739385062555,120.80279778788402,9.14522461856932,37.77782542626816,28.223762998874577,44.633647996479205,5.239660035899616,91.58437131083517
1990_1,0.03818010644386208,25.455374732169744,25.455566185850014,34.51152062099825,23.491478571935907,1.4617068667708761,3.0357244918571475,0.6080562367544985,2.7630112085870913,0.9926781796000133,3.3681454791255474,32.20828610645792,7.300935530214944,21.59969580157968,13.326781972148378,1.963439414371815,2.019818953460467,8.92673899534696,13.640731139363657,0.04297819535101993,24.633272283740304
1990_2,154.01454534944475,347.8005816619016,170.47377325852332,199.54833456184994,72.91056240922843,188.97582516678864,224.0254175183593,117.95026451724628,90.1760854153411,188.09842680229414,263.63287779377526,131.40039726926773,55.18290231356271,166.03693727024825,280.0371305128978,146.44013570241813,171.99544493205383,77.38577854866251,58.481642491083655,167.61798294100745,208.10374892289823
1990_3,74.49366653899305,66.45129003979896,58.52323730896959,119.83562819863903,37.71367171559419,98.95607695358599,58.03977312365036,55.705715099315356,16.183804782613002,73.31090207695703,137.52652980524093,67.45427247790724,41.16386937140116,101.94601065934471,61.677274611556825,65.79888610342557,43.959328479106276,29.852537336481273,44.465214593830105,74.2040812684343,95.11302219338357
1990_4,143.99745687664117,97.5805068367571,92.8252535038536,106.36706090178254,37.649852293683146,121.60437272802156,51.15291240049002,87.58857773898727,31.755178788709184,123.45856456359864,157.30663755143522,101.16019705015782,73.25997515818023,88.4115510546396,131.0999095607766,132.94866244820966,99.29772046885512,48.49379021800966,42.48811592302595,105.54117187209565,85.56335675195827
1990_5,38.86305132178757,2.6706150216342315,2.355274245883645,8.930455751718949,17.30861267609842,21.56092107095982,8.85772082472667,38.98626670879923,2.3490897049189816,38.5293794960159,28.494851512878572,4.6283840916672565,6.816071799884718,16.51416668965549,8.834296462211842,31.985005744493773,18.66298824360223,1.393225320422493,10.643310470672068,36.42505889476468,8.197278253296561
1990_6,76.29397572202507,0.2472597509749686,0.0,8.27912257691861,0.09425997695286002,23.706157868054877,0.48300172405130154,125.04567553741404,0.0,61.32288536468916,25.44931085340466,0.021879181299238097,0.029785898926839274,4.920246337800201,2.292095212100569,45.41819865750597,17.81038675305408,0.0,0.0029890241117649704,34.422776350109,0.9361068371285265
1990_7,274.6083159341673,191.55509390620824,90.52441747942346,217.75726300543778,34.53285900977571,203.2342827800439,107.0924694369272,245.57014881574662,26.63580431499586,274.2542200231491,215.60672213686033,166.2249195421568,102.17891489272849,90.00117024488719,277.9669134739906,177.13578753631595,252.09377912668185,83.79170331037392,118.29993533585571,269.67334623800275,129.53155688976472
1990_8,329.9167736548136,153.99058480280965,105.06227221512499,209.99138988701282,59.386537501725996,169.70324957732367,89.30275246439986,249.9638336811543,23.647670494319456,204.0331444183293,139.55183522571076,138.69017137584083,55.58336792059215,104.5357623972461,245.13535605221074,153.92637726283846,235.62214369285888,45.73648644946508,62.23254408167259,252.05206786404966,120.20705467212571
1990_9,158.61474912755986,133.34661467811546,114.50226187415942,177.71590376819137,31.711563328688236,125.8321075750952,89.90001456768626,119.63757189725845,19.56531050372468,96.49889433065871,144.38963226363953,123.10586835696907,66.89321650714139,84.1235173224366,186.11047505799263,116.38506537796447,132.3850391477142,52.80344611745479,70.04033557048052,146.0401736753374,122.73404448214355
1990_10,11.719691254948085,9.975306331396677,6.292767351514349,13.668761023099062,0.7379208894586051,11.072074847818772,4.36970617710773,11.18312300664413,1.8290181547368713,4.089690518270645,13.261285358621807,1.787274868767229,1.065233065908607,6.015186312890225,15.5032177978162,19.910087751635846,8.861845911055413,2.4183497065883945,1.6462726481900316,1.2224819372383517,5.417839269442387
1990_11,0.15684720651247203,0.4063932602112858,0.11405482589313687,0.055600512892042216,0.5606317613787768,0.3205894916992323,0.16250323639405737,0.15134072599020618,0.6892573396264696,0.0,3.7428573712752304,0.740949067180693,4.344800351751129,0.12538785060350557,1.1309596613396244,1.4219495674589016,1.0322748649907054,4.822997412254031,3.573765391972358,0.0,0.0036482443107970514
1990_12,0.006515148517834437,0.39152811855884606,0.9078578030763148,0.2279354421643756,0.025801078428543484,0.915976113993802,1.437337336537319,0.33380501398041146,0.35855303800797156,0.310980411977542,3.861068193552884,0.07308663834490432,0.0,0.46201134978107544,0.0,3.044147582268215,0.05588700396150649,0.0,0.0,0.0,1.3236029753839371
1991_1,0.0,0.06205263827836875,1.1669431585193444,6.2769287535811085,0.04800003565651599,3.0276846267537003,0.002920307284695857,5.897585968334557,0.8789431071645752,0.37657825607235307,4.678316650016402,2.246020662424343,1.707021228662183,1.1639835659677105,0.4333518176425678,2.135373417032278,2.6018644716581645,0.0,1.5868394584480072,0.0,1.8516114264914154
1991_2,47.73912203272057,78.34856451881116,35.52056889822363,44.79193997433714,9.018140338590902,51.491492494200784,18.020740385535948,36.66986017032841,0.12490782208071653,39.60995290929264,61.6778170314342,63.68758135064718,30.179695624072764,17.54275514442625,60.62772509665121,30.171787755912476,30.895981716550725,2.908933136154931,18.90546638901502,36.99039929540538,56.38928252507632
1991_3,127.07508497863029,141.59317343212052,75.04756176309682,195.06827588655315,83.79397287142628,105.89580287291587,130.56151634385307,94.29185111925635,41.924686826281416,127.93069745256463,102.75211073404334,117.53399857239653,133.97998950521966,132.36617290654522,123.9007232341225,128.00926727516503,85.54130780151644,107.19747398087141,134.36913095219893,115.50118081274043,148.33150652168783
